restaurant_name,id,picture
SUBWAY 외대점,1875137816,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzEwMjZfMTE4%2FMDAxNjk4MzEyMTU1MjQ3.TjtgLA8SNOc58J3XOuwVk_NZTzksopdWA3O5aWd5ni4g.E-CQglWmJO262B1OG1ecq8P45-q3kF1Wcv6YjdXUbDkg.JPEG%2Fupload_4e8917d5dbf14471e12ead102bf2c7aa.jpg%3Ftype%3Dw1500_60_sharpen
코지인무르무르,1118674636,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220211_226%2F1644565248300zqOdP_JPEG%2F%25B4%25DC%25C3%25BC2.jpg
호랑이도삭면,1622086876,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220930_52%2F1664507784282WCzx8_JPEG%2Fcbb9c8c87953feaff4db418ccc73d02.jpg
아티제 외대점,33860204,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNTA2MThfMjYx%2FMDAxNzUwMjQyNTc1MTk4.mqZOxp6iXqmPB1VKVKT3DcWHCWMhkzee9QbKNlXWlR8g.3QO9URSoxRl6fbEgrXMImOq7lkAvI-R3CfUmek84VfYg.JPEG%2FD037B99D-8758-4AA0-B55C-DEBABBDCD852.jpeg%3Ftype%3Dw1500_60_sharpen
오관스시,37792323,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNTA4MDJfMjMz%2FMDAxNzU0MTI3NzYyOTAw.jI-Xe4mIG86CmddswanI8xEtZdABkMwEI9J2wF8Jooog.9J4tY2f3gD2akYoV36TpuQ_w9JeVOV4FLUUzwlzwk3wg.JPEG%2F20250802_183108.jpg.jpg%3Ftype%3Dw1500_60_sharpen
정통집 회기역점,2082426995,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250808_172%2F175462902896512I8k_JPEG%2F1000022418.jpg
오공김밥 외대점,2089009012,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjA1MTBfMTgy%2FMDAxNzc4Mzg4ODMyMzA3.UWff3frmdf1yjhIhZaINlYls0I7er9f5fOL2AqJXX0sg.mnZJ5v3HUGhdVp93LCJf6-hMTHLKudb2mkz1RRQl2Y4g.JPEG%2F1AD37903-988F-466F-B342-391569111BA2.jpeg%3Ftype%3Dw1500_60_sharpen
이풀리 외대점,place/2092598194,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260502_225%2F177766883749854a5o_PNG%2FKakaoTalk_20251025_104933715_05.png
주물집김치삼겹살 이문본점,2041050389,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260302_41%2F1772440746642hc5Dk_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5.jpg
어흥식당,1893897471,https://search.pstatic.net/common/?src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20250520_58%2F17477016004476mWzS_JPEG%2FKakaoTalk_20250520_093340300_15.jpg
Choen,1318745395,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNTEwMDNfMTEz%2FMDAxNzU5NDg1MzQyMjEz.GAhu2Gzik64GyLqlNU9fVmb3pCK6WzmGXnU3WvUZFKwg.zztVIiSmL64LhXQr3M9jTPtUJlo0HJSBG6-WgDZ5q30g.JPEG%2FF9C060D4-3284-458E-A1E4-E358AB34F7C8.jpeg%3Ftype%3Dw1500_60_sharpen
핵밥 한국외대점,1043971254,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260424_136%2F1777021952967kxmkL_JPEG%2FKakaoTalk_20260424_181200116.jpg
오봉집 경희대점,1063350492,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221227_246%2F1672115346227Im82q_JPEG%2FKakaoTalk_20221222_144947034_02.jpg
골드케밥,1276869743,https://search.pstatic.net/common/?src=https%3A%2F%2Fblogfiles.pstatic.net%2FMjAyNTExMDNfMjI2%2FMDAxNzYyMTgwOTA2MTQx.Nz4sWuFzwe2tVe18NJ8Fgu2dbCSJp8Y8hRA5EHXov14g.CYVBO5UXsC9ieuqrqYOV5WPNjUUyPSW-I6N3z_5wOPQg.JPEG%2F20251015%EF%BC%BF115317.jpg%2F3024x4032
교촌치킨 경희대점,1152580195,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjA0MTFfNDIg%2FMDAxNzc1ODc0ODg1NjQz.2JwIiuj3RxR6B7rO1tHGXp9ra_bcaLN-2ya_i3bPvLwg.eY0Olg-su6zrqgBsNjp7naExdhD8FPceTh8Amyb5kY0g.JPEG%2F3A3CE033-8914-45D7-AAB4-F49B8935E47E.jpeg%3Ftype%3Dw1500_60_sharpen
성화금탕마라탕.튀김꼬치,1533608222,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240711_105%2F1720701255218DlUPP_JPEG%2FIMG_2487.jpeg
맘스터치 외대점,256285487,https://search.pstatic.net/common/?src=https%3A%2F%2Fblogfiles.pstatic.net%2FMjAyNjAyMDZfMzcg%2FMDAxNzcwMzY5NTkwOTQw.O-Y7kbcFOxrru1qwaYO8IDQF9RUZUCpaNRmpMU185usg.IIGEjYCfnYkKUAkBkJ5hFKKmOSY7xSDOYJg3ad0OSx4g.JPEG%2FKakaoTalk_20260206_094217003_20.jpg%2F4000x2252
역전우동0410 회기역점,,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjAyMjhfMTY4%2FMDAxNzcyMjcxODQ2NDQz.k-YNw7B4SR-l-CIQ364v5G25iCR4rb8_2gd0uFE5x9gg.q-lHyiY7T21OUueiq44QAZ2aXaxwKmi0-6xqIaEgO_4g.JPEG%2F1000023304.jpg.jpg%3Ftype%3Dw1500_60_sharpen
브루앤바이트,2001642454,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNTExMjhfMjcy%2FMDAxNzY0Mjk0ODc4NTM2.xvfr5h-KTwsdeqVr1vH9uY_l7auNVgcpTtsGtXo_UlYg.HSCWbTWiNFLbJqZsV8WeJtwc6lyQd6GMG2n2wXOnBVEg.JPEG%2F1000036941.jpg.jpg%3Ftype%3Dw1500_60_sharpen
모코모코 본점,1351080021,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjAxMThfMTc5%2FMDAxNzY4NzIwMDEzNzA4.70Wt7Aaezo0q6EKZK4TJtkrEr4N-Rqg4J51lVm6r7p0g.NaPQhpRlYABdydkIFg82R0joaiBxN9A735S9blV9M0Mg.JPEG%2F30883.jpg.jpg%3Ftype%3Dw1500_60_sharpen
카츠정연,1144780269,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjA1MDhfMzcg%2FMDAxNzc4MjEwNzU4NTAz.dkwQKELz_lyQ4Wh9j8dm9op6ewrq6YkKkLG1DlVDRhUg.jKXKOamgORtbgIggP3boHBw7LPju0HUAQW3GA6X_lsog.JPEG%2F20260508_120228.jpg.jpg%3Ftype%3Dw1500_60_sharpen
매스플레이트 회기점,1099587927,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjA1MTRfMTEz%2FMDAxNzc4NzUyODg0MTMz._r4j4gpF2hdVQqY-h_7-rvacOYGf7hEt7CDmU-YqsoQg.7JwglhqlNd0gnXGvyABNKxDlqNxp3HOn2fg4mgOyEd0g.JPEG%2FBB2B14F1-8E4F-4443-B141-074A135BF37F.jpeg%3Ftype%3Dw1500_60_sharpen
왼손 우동짜장탕수육,1718826402,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjA0MzBfNDMg%2FMDAxNzc3NTI0Njc5NjY4.RdD1rB3mAIBXoBdPnt0O1wa1YRHsdNGgPQmxjdhAwisg.cLTNFL_T2k0_Nq0F5QLw1-b2dKb-T1Ou72iAe336Ttog.JPEG%2F1000197544.jpg.jpg%3Ftype%3Dw1500_60_sharpen
삼복한방닭한마리,1939514696,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240123_108%2F1706007386095jn7C7_JPEG%2FScreenshot_20240123_195357_Gallery.jpg
고레가,2088203171,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjA1MjFfNjkg%2FMDAxNzc5MzUyNTIwMjI3.QEIE9nYiM_W3GeoyKcynpL1ccvSPP6cI05l8iIzmK0cg.g63rAv6fV6ztv2U8fzJmyu93klAemNyBdBspujU67Y4g.JPEG%2F4640.jpg.jpg%3Ftype%3Dw1500_60_sharpen
스테이 템포,1628132159,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230423_256%2F1682243298661nEbrd_JPEG%2F%25C4%25AB%25C6%25E43.jpeg
천라쿵푸마라탕 경희대점,1751556755,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240611_247%2F17181086096069n5SW_JPEG%2F172D2C5C-1355-4860-A19A-8046EF454559.jpeg
뜯갈비 회기역점,2049670540,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251203_140%2F1764743188182oULVR_JPEG%2F005.jpg
호텔글로리 회기본점,1204079389,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220601_22%2F1654010540074AEcO1_JPEG%2FKakaoTalk_20220601_001514718_03.jpg
설빙 서울이문점,35507399,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjAyMTVfMTUy%2FMDAxNzcxMDg5Njc3NjIx.6RUVTwd-hSr4L9LTb_0EWyCjDZGSOfIZS4an7HhS39Qg.vjxqVEPp5yU6M6NIVyjZw9Rf0yB5b1m69ewbNZFOotgg.JPEG%2F1000017322.jpg.jpg%3Ftype%3Dw1500_60_sharpen
무감커피바,2092002507,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260416_130%2F1776308874109H2Hnn_JPEG%2FIMG_1281.jpeg
불타는닭갈비 경희대점,13055141,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjA1MDRfMTI1%2FMDAxNzc3ODc5MDQwMDcy.Jrjdc-xuswnSerh3LpvBpkTVddbUbXRnawLz5uBvkcMg.hSpEjWbANCt8P1y1ZOaPxmsOGNuALpXvXGSg2qVufUEg.JPEG%2F379D2D11-2688-424F-B2D7-DBF2E696DB5C.jpeg%3Ftype%3Dw1500_60_sharpen
오호리,2024168325,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260521_73%2F1779351567712CMMme_JPEG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_21-5-2026_161144_.jpg
경양카츠 경희대점,1652472808,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230504_180%2F1683165475043E8kyz_PNG%2F2.png
인더베이글,1888532768,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220726_231%2F1658839679129vRdSj_JPEG%2F1658839648145-1.jpg
우시라멘,1336524865,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjAzMjdfMSAg%2FMDAxNzc0NjAxMzMwMzQw.d96tr4muEetfteVSBzc-cmIehe7qy9ZC02jQ_VF7mvsg.qz5SyDm1c95zAMFUs2By-uJCiWoPriRU7cN0BXyTV2sg.JPEG%2F22443DA6-A128-4226-9419-43AACBEF9035.jpeg%3Ftype%3Dw1500_60_sharpen
와까리꽁,1675695637,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240223_42%2F17086807212315Uffn_JPEG%2FIMG_0711.jpeg
두레박,1707179528,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjA1MDhfMjcx%2FMDAxNzc4MTkzNzk2NzIz.Q5eI-dJkJyfqe8A9VhNxyzw4X-n8GZ-ilc8MQPS3HNEg.ADgevXYdtCaSbWYPNCoOuoQ-8zVjPlmfIwLMTV_jpPUg.JPEG%2F20260505_121004.jpg.jpg%3Ftype%3Dw1500_60_sharpen
밀모,1567156647,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDExMDZfMjc5%2FMDAxNzMwODg1NDAyNDQx.tIrQnDDGcUgEhzz6UsdMHxlDAxQHrQUjm2D-kpBGRV0g.u2-onA25rANVz9GBSowX89GwZTd_QONny2_TJ3zwkk8g.JPEG%2F44B3CA93-1798-4014-9DCD-8382B4A8A940.jpeg%3Ftype%3Dw1500_60_sharpen
153구포국수 회기역점,1413008941,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240829_180%2F1724913982121TDMNU_JPEG%2F%25B8%25F0%25C0%25BD%25C4%25C61.jpg
고기야미안해,21086215,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjA0MzBfMjMy%2FMDAxNzc3NTU0MTc3OTIw.RJ96v5B4aTYI5HhSdtEig_Bj4mHB_KbPW-Vv9NO9Cd0g.Jjmxn727Tlq_S5v4D-iGYnHLXC7YJtxp53It7twR5rIg.JPEG%2F20260430_194958.jpg.jpg%3Ftype%3Dw1500_60_sharpen
씨마트 외대본점,1737004021,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNTA0MTFfMjY5%2FMDAxNzQ0MzgzMDg0NzM3.KmRCv2jteHgQvNxKq7H91dEbeatCA4kBwvsb11yGzjwg.aV5PD_1s3qpwFIvr7xHu709sq7Ie92iMN5LUrHu8CZEg.JPEG%2F9230D226-A231-4B4D-A535-FFAD376328CD.jpeg%3Ftype%3Dw1500_60_sharpen
피렌지앵 이문,2002037558,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250923_5%2F1758597187913BO1wY_JPEG%2F250918_%25C7%25C7%25B7%25BB%25C1%25F6%25BF%25A8_%25C0%25CC%25B9%25AE400225.jpg
도읍지,18091308,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151104_38%2F1446628333730IPBDB_JPEG%2F167054584232020_1.jpg
동대문엽기떡볶이 경희대점,13547324,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260219_83%2F1771479103438Pr53Y_PNG%2F%25BF%25B1%25B1%25E2%25B6%25B1%25BA%25BA%25C0%25CC_%25B4%25EB%25C7%25A5_%25C0%25CC%25B9%25CC%25C1%25F6.png
백소정 경희대점,1149624240,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260430_54%2F177751257014982H7E_JPEG%2F%25BA%25EA%25B7%25A3%25B5%25E5%25C0%25CC%25B9%25CC%25C1%25F6%25C4%25C6_%25B3%25C3%25BC%25D2%25B9%25D9.jpg
라구퀸,1055071929,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251026_49%2F1761448554110BEQ9y_JPEG%2FIMG_7032.jpeg
샐러리아 이문외대점,2052499437,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjA1MDZfMjEz%2FMDAxNzc4MDY2NjkwNzQz.eLKWTNxu3mTf8et9EKEnbQJ4ZKUtXsCAikAtrh3kx0kg.Ra5SQrsx1uISSFIz18RjWI9xXxA0lNPvJ5MgPOovkKsg.JPEG%2F959C34CB-103A-48DE-AF6C-4A4492C78B45.jpeg%3Ftype%3Dw1500_60_sharpen
비틀,1616346977,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241122_86%2F1732266355465IYEM8_JPEG%2F0411221803444128362240.jpeg
춘리마라탕 회기역점,1228160274,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjAzMjlfMTc4%2FMDAxNzc0NzY4ODc1Njk3.YsNKVGQvG81WEFAiR2jRjexw-4tC7MAymzaeRF9kI7Yg.m6u8P9a51FWSNxd8tyqaHZ8bMknwmhye822wLUxHbqog.JPEG%2F1665D312-A6CF-4E49-895C-0274E509F848.jpeg%3Ftype%3Dw1500_60_sharpen
BBQ치킨 이문동점,11829401,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNjAxMjBfNTkg%2FMDAxNzY4ODk5MTU2OTk0.hkgoIHNh-aDVTsekbgDNV4DugUpNIUc2QZAnEa6J4bog.Z2yfbfV3OdDxHGqHWXmQfAMH80wANe3I39nN5yAchU4g.JPEG%2F48462.jpg.jpg%3Ftype%3Dw1500_60_sharpen
옵소,1597935522,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmGpX2ft4pbgIZ1K18lkN_hIC3mLweJmcd6Zd8NotS-kvVC0DNVcfP8DxLgtk41ImhKe0SqyMhfQCIHHurr9NsC2Gp2avkfWT6QcV_IQWCnJnS1VOtbxOjqq5goRA_gr7E2mjWxKA5cABJ=s1360-w1360-h1020-rw
